DS_Name;T;N;p;k;Bin;Cost;SDratio;correl;cancor1;cancor2;fract1;fract2;skewness;kurtosis;Hc;Hx;MCx;EnAtr;NSRatio;Alg_Name;outcome
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;21.0;3.388
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;22.0;23.717
13.0;9000;18000;40;10;0;0;19.657;0.1093;0.9207;0.9056;0.172;0.3385;0.1802;2.92;33.219;55.903;0.2029;163.721;26.552;23.0;25.072
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;0.0;52.292
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;1.0;0.0
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;2.0;75.982
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;3.0;134.341
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;4.0;17.334
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;5.0;19.646
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;6.0;270.416
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;7.0;54.603
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;8.0;270.416
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;9.0;52.292
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;10.0;14.734000000000002
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;11.0;258.86
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;12.0;32.358000000000004
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;13.0;68.76
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;14.0;153.12
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;15.0;19.068
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;16.0;1.733
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;17.0;54.31399999999999
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;18.0;4.334
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;19.0;49.114
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;20.0;18.49
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;21.0;14.156
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;22.0;48.825
14.0;5000;20000;16;26;0;0;18.795;0.2577;0.8896;0.8489;0.168;0.321;0.5698;35.385;46.996;3.094;0.5189;905.685;496.261;23.0;66.737
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;0.0;1.675
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;1.0;8.933
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;2.0;2.513
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;3.0;21.217
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;4.0;0.279
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;5.0;1.396
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;6.0;2.513
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;7.0;3.629
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;8.0;275.541
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;9.0;14.238
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;10.0;3.35
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;11.0;17.029
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;12.0;3.629
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;13.0;7.817
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;14.0;18.984
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;15.0;0.279
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;16.0;10.888
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;17.0;19.821
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;18.0;14.517
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;19.0;4.188
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;20.0;1.117
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;21.0;6.142
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;22.0;6.142
15.0;1000;3000;57;2;0;0;10.638;0.1216;0.5286;?;1.0;?;1.118;67.738;0.3879;3.83;0.0421;921.378;899.7389999999997;23.0;0.0
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;0.0;9.654
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;1.0;5.823
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;2.0;6.896
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;3.0;29.576
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;4.0;8.122
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;5.0;8.582
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;6.0;6.7429999999999986
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;7.0;8.735
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;8.0;10.574000000000002
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;9.0;15.325
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;10.0;8.582
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;11.0;102.061
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;12.0;2.605
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;13.0;11.8
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;14.0;138.84
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;15.0;6.7429999999999986
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;16.0;0.0
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;17.0;13.026
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;18.0;1.686
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;19.0;10.574000000000002
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;20.0;8.582
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;21.0;9.348
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;22.0;4.138
16.0;2000;6435;36;6;0;0;1.297;0.5977;0.9366;0.9332;0.3586;0.7146;0.7316;41.737;24.734;55.75899999999999;0.9443;261.92900000000003;49.048;23.0;9.961
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;0.0;0.282
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;1.0;0.0
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;2.0;6.7620000000000005
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;3.0;66.211
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;4.0;0.845
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;5.0;2.817
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;6.0;2.817
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;7.0;9.016
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;8.0;273.295
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;9.0;23.103
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;10.0;3.663
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;11.0;245.12
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;12.0;0.282
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;13.0;24.23
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;14.0;119.743
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;15.0;4.226
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;16.0;13.242
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;17.0;10.425
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;18.0;4.508
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;19.0;22.25800000000001
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;20.0;1.127
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;21.0;35.782
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;22.0;10.988
17.0;2310;2310;11;7;0;0;40.014;0.1425;0.976;0.9623;0.3098;0.611;2.958;244.813;28.072;30.787;0.6672;420.74300000000005;361.436;23.0;6.198
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;0.0;37.331
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;1.0;98.746
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;2.0;50.577
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;3.0;540.695
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;4.0;1.204
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;5.0;10.838
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;6.0;8.43
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;7.0;2.408
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;8.0;12041.0
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;9.0;456.399
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;10.0;2.408
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;11.0;2575.83
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;12.0;56.598
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;13.0;580.434
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;14.0;48.169
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;15.0;9.634
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;16.0;51.78100000000001
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;17.0;12041.0
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;18.0;51.78100000000001
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;19.0;460.012
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;20.0;0.0
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;21.0;808.0310000000003
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;22.0;167.387
18.0;14500;58000;9;7;0;0;16.067;0.3558;0.9668;0.6968;0.6252;0.9499;44.371;160.311;0.9653;34.271;0.3348;288.321;923.626;23.0;69.845
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;0.0;2.13
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;1.0;161.514
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;2.0;161.514
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;3.0;46.857
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;4.0;14.909
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;5.0;5.325
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;6.0;161.514
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;7.0;16.506
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;8.0;161.514
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;9.0;161.514
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;10.0;5.857
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;11.0;120.692
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;12.0;18.104
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;13.0;53.424
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;14.0;161.514
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;15.0;0.887
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;16.0;20.234
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;17.0;47.389
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;18.0;30.35
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;19.0;55.199
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;20.0;0.0
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;21.0;71.882
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;22.0;41.532
19.0;2580;7078;56;91;0;0;22.442;?;0.9165;0.6818;0.5575;0.866;67.156;108.296;48.787;0.3672;0.1815;268.79900000000004;102.314;23.0;48.987
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;0.0;2.286
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;1.0;4.364
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;2.0;6.027
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;3.0;17.458
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;4.0;0.208
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;5.0;2.702
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;6.0;1.039
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;7.0;3.949
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;8.0;200.349
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;9.0;20.991
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;10.0;0.0
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;11.0;94.355
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;12.0;3.533
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;13.0;17.873
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;14.0;39.904
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;15.0;0.623
